id,user_id,sender_id,type,title,body,procurement_id,reply_to,is_read,emailed_at,created_at
153,1,,status_change,Submissions closed: TB-2026-759,Bid submissions for SUPPLY FOR COOKING OIL are now closed and the procurement is moving to evaluation preparation.,11.0,,False,,2026-09-02 19:25:59.063
154,8,,status_change,Submissions closed: TB-2026-759,Bid submissions for SUPPLY FOR COOKING OIL are now closed and the procurement is moving to evaluation preparation.,11.0,,True,,2026-09-02 19:25:59.080
155,9,,status_change,Submissions closed: TB-2026-759,Bid submissions for SUPPLY FOR COOKING OIL are now closed and the procurement is moving to evaluation preparation.,11.0,,False,,2026-09-02 19:25:59.093
156,10,,status_change,Submissions closed: TB-2026-759,Bid submissions for SUPPLY FOR COOKING OIL are now closed and the procurement is moving to evaluation preparation.,11.0,,False,,2026-09-02 19:25:59.107
157,11,,status_change,Submissions closed: TB-2026-759,Bid submissions for SUPPLY FOR COOKING OIL are now closed and the procurement is moving to evaluation preparation.,11.0,,False,,2026-09-02 19:25:59.123
158,12,,status_change,Submissions closed: TB-2026-759,Bid submissions for SUPPLY FOR COOKING OIL are now closed and the procurement is moving to evaluation preparation.,11.0,,False,,2026-09-02 19:25:59.133
159,5,,evaluator_assignment,Assigned to TB-2026-759,"You were assigned to evaluate ""SUPPLY FOR COOKING OIL"" (TB-2026-759) with scope: Both.",11.0,,True,2026-09-02 21:26:19.670,2026-09-02 19:26:14.247
160,1,,status_change,Procurement under evaluation: TB-2026-759,Bid submissions for SUPPLY FOR COOKING OIL are now under evaluation.,11.0,,False,,2026-09-02 19:31:12.350
161,8,,status_change,Procurement under evaluation: TB-2026-759,Bid submissions for SUPPLY FOR COOKING OIL are now under evaluation.,11.0,,True,,2026-09-02 19:31:12.370
162,9,,status_change,Procurement under evaluation: TB-2026-759,Bid submissions for SUPPLY FOR COOKING OIL are now under evaluation.,11.0,,False,,2026-09-02 19:31:12.377
163,10,,status_change,Procurement under evaluation: TB-2026-759,Bid submissions for SUPPLY FOR COOKING OIL are now under evaluation.,11.0,,False,,2026-09-02 19:31:12.383
164,11,,status_change,Procurement under evaluation: TB-2026-759,Bid submissions for SUPPLY FOR COOKING OIL are now under evaluation.,11.0,,False,,2026-09-02 19:31:12.393
165,12,,status_change,Procurement under evaluation: TB-2026-759,Bid submissions for SUPPLY FOR COOKING OIL are now under evaluation.,11.0,,False,,2026-09-02 19:31:12.400
166,11,,award_published,Award Published: TB-2026-759,Your bid for SUPPLY FOR COOKING OIL has been selected. The cooling-off period ends on 12 Sep 2026.,11.0,,False,,2026-09-02 19:38:21.100
167,1,,status_change,Tender published: TB-2026-148,SUPPLY FOR CARS has been published and is now visible to registered bidders.,14.0,,False,,2026-09-02 21:32:19.217
168,8,,status_change,Tender published: TB-2026-148,SUPPLY FOR CARS has been published and is now visible to registered bidders.,14.0,,True,,2026-09-02 21:32:19.273
169,9,,status_change,Tender published: TB-2026-148,SUPPLY FOR CARS has been published and is now visible to registered bidders.,14.0,,False,,2026-09-02 21:32:19.307
170,10,,status_change,Tender published: TB-2026-148,SUPPLY FOR CARS has been published and is now visible to registered bidders.,14.0,,False,,2026-09-02 21:32:19.350
171,11,,status_change,Tender published: TB-2026-148,SUPPLY FOR CARS has been published and is now visible to registered bidders.,14.0,,False,,2026-09-02 21:32:19.387
172,12,,status_change,Tender published: TB-2026-148,SUPPLY FOR CARS has been published and is now visible to registered bidders.,14.0,,False,,2026-09-02 21:32:19.397
173,1,,status_change,Submissions open: TB-2026-148,Bid submission is now open for SUPPLY FOR CARS. Deadline: 2026-09-03 00:05:00.,14.0,,False,,2026-09-02 21:32:21.380
174,8,,status_change,Submissions open: TB-2026-148,Bid submission is now open for SUPPLY FOR CARS. Deadline: 2026-09-03 00:05:00.,14.0,,True,,2026-09-02 21:32:21.400
175,9,,status_change,Submissions open: TB-2026-148,Bid submission is now open for SUPPLY FOR CARS. Deadline: 2026-09-03 00:05:00.,14.0,,False,,2026-09-02 21:32:21.417
176,10,,status_change,Submissions open: TB-2026-148,Bid submission is now open for SUPPLY FOR CARS. Deadline: 2026-09-03 00:05:00.,14.0,,False,,2026-09-02 21:32:21.417
177,11,,status_change,Submissions open: TB-2026-148,Bid submission is now open for SUPPLY FOR CARS. Deadline: 2026-09-03 00:05:00.,14.0,,False,,2026-09-02 21:32:21.433
178,12,,status_change,Submissions open: TB-2026-148,Bid submission is now open for SUPPLY FOR CARS. Deadline: 2026-09-03 00:05:00.,14.0,,False,,2026-09-02 21:32:21.450
179,2,,payment_submitted,Payment Proof Submitted: TB-2026-148,"Bidder Construction has submitted proof of payment (Ref: Allen Machona, Amount: BWP 1,000.00) for SUPPLY FOR CARS. Please review and verify.",14.0,,True,,2026-09-02 21:33:04.947
180,3,,payment_submitted,Payment Proof Submitted: TB-2026-148,"Bidder Construction has submitted proof of payment (Ref: Allen Machona, Amount: BWP 1,000.00) for SUPPLY FOR CARS. Please review and verify.",14.0,,True,,2026-09-02 21:33:04.977
181,16,,payment_submitted,Payment Proof Submitted: TB-2026-148,"Bidder Construction has submitted proof of payment (Ref: Allen Machona, Amount: BWP 1,000.00) for SUPPLY FOR CARS. Please review and verify.",14.0,,False,,2026-09-02 21:33:04.997
182,2,,payment_submitted,Payment Proof Submitted: TB-2026-148,"Bidder BURS has submitted proof of payment (Ref: Ref/78891, Amount: BWP 1,000.00) for SUPPLY FOR CARS. Please review and verify.",14.0,,True,,2026-09-02 21:33:23.787
183,3,,payment_submitted,Payment Proof Submitted: TB-2026-148,"Bidder BURS has submitted proof of payment (Ref: Ref/78891, Amount: BWP 1,000.00) for SUPPLY FOR CARS. Please review and verify.",14.0,,True,,2026-09-02 21:33:23.827
184,16,,payment_submitted,Payment Proof Submitted: TB-2026-148,"Bidder BURS has submitted proof of payment (Ref: Ref/78891, Amount: BWP 1,000.00) for SUPPLY FOR CARS. Please review and verify.",14.0,,False,,2026-09-02 21:33:23.860
185,11,,payment_approved,Payment Approved — Tender Documents Unlocked (TB-2026-148),Your payment (Ref: Ref/78891) for SUPPLY FOR CARS has been verified and approved. You now have access to view and download the ITT document.,14.0,,False,2026-09-02 23:34:31.850,2026-09-02 21:34:27.177
186,8,,payment_approved,Payment Approved — Tender Documents Unlocked (TB-2026-148),Your payment (Ref: Allen Machona) for SUPPLY FOR CARS has been verified and approved. You now have access to view and download the ITT document.,14.0,,True,2026-09-02 23:34:39.450,2026-09-02 21:34:35.610
187,1,,status_change,Submissions closed: TB-2026-148,Bid submissions for SUPPLY FOR CARS are now closed and the procurement is moving to evaluation preparation.,14.0,,False,,2026-09-02 22:07:18.360
188,8,,status_change,Submissions closed: TB-2026-148,Bid submissions for SUPPLY FOR CARS are now closed and the procurement is moving to evaluation preparation.,14.0,,True,,2026-09-02 22:07:18.403
189,9,,status_change,Submissions closed: TB-2026-148,Bid submissions for SUPPLY FOR CARS are now closed and the procurement is moving to evaluation preparation.,14.0,,False,,2026-09-02 22:07:18.437
190,10,,status_change,Submissions closed: TB-2026-148,Bid submissions for SUPPLY FOR CARS are now closed and the procurement is moving to evaluation preparation.,14.0,,False,,2026-09-02 22:07:18.453
191,11,,status_change,Submissions closed: TB-2026-148,Bid submissions for SUPPLY FOR CARS are now closed and the procurement is moving to evaluation preparation.,14.0,,False,,2026-09-02 22:07:18.463
192,12,,status_change,Submissions closed: TB-2026-148,Bid submissions for SUPPLY FOR CARS are now closed and the procurement is moving to evaluation preparation.,14.0,,False,,2026-09-02 22:07:18.470
193,5,,evaluator_assignment,Assigned to TB-2026-148,"You were assigned to evaluate ""SUPPLY FOR CARS"" (TB-2026-148) with scope: Both.",14.0,,True,2026-09-03 00:07:40.513,2026-09-02 22:07:36.270
194,1,,status_change,Procurement under evaluation: TB-2026-148,Bid submissions for SUPPLY FOR CARS are now under evaluation.,14.0,,False,,2026-09-02 22:12:23.057
195,8,,status_change,Procurement under evaluation: TB-2026-148,Bid submissions for SUPPLY FOR CARS are now under evaluation.,14.0,,True,,2026-09-02 22:12:23.103
196,9,,status_change,Procurement under evaluation: TB-2026-148,Bid submissions for SUPPLY FOR CARS are now under evaluation.,14.0,,False,,2026-09-02 22:12:23.140
197,10,,status_change,Procurement under evaluation: TB-2026-148,Bid submissions for SUPPLY FOR CARS are now under evaluation.,14.0,,False,,2026-09-02 22:12:23.193
198,11,,status_change,Procurement under evaluation: TB-2026-148,Bid submissions for SUPPLY FOR CARS are now under evaluation.,14.0,,False,,2026-09-02 22:12:23.203
199,12,,status_change,Procurement under evaluation: TB-2026-148,Bid submissions for SUPPLY FOR CARS are now under evaluation.,14.0,,False,,2026-09-02 22:12:23.220
200,11,,award_published,Award Published: TB-2026-148,Your bid for SUPPLY FOR CARS has been selected. The cooling-off period ends on 12 Sep 2026.,14.0,,False,,2026-09-02 22:19:36.137
201,5,,smartshare_access_granted,Procurement shared with you: TB-2026-148,David Tlou shared SUPPLY FOR CARS with you in SmartShare.,14.0,,True,,2026-09-03 01:35:54.347
202,5,,smartshare_access_revoked,SmartShare access revoked: TB-2026-148,Your access to SUPPLY FOR CARS has been revoked by David Tlou.,14.0,,True,,2026-09-03 01:36:27.130
203,5,,smartshare_access_granted,Procurement shared with you: TB-2026-759,David Tlou shared SUPPLY FOR COOKING OIL with you in SmartShare.,11.0,,True,,2026-09-03 01:40:59.387
204,5,,smartshare_access_revoked,SmartShare access revoked: TB-2026-759,Your access to SUPPLY FOR COOKING OIL has been revoked by David Tlou.,11.0,,False,,2026-09-03 01:42:34.890
205,1,,status_change,Submissions closed: TB-2026-431,Bid submissions for Internet Services are now closed and the procurement is moving to evaluation preparation.,12.0,,False,,2026-09-03 08:01:19.570
206,8,,status_change,Submissions closed: TB-2026-431,Bid submissions for Internet Services are now closed and the procurement is moving to evaluation preparation.,12.0,,True,,2026-09-03 08:01:19.603
207,9,,status_change,Submissions closed: TB-2026-431,Bid submissions for Internet Services are now closed and the procurement is moving to evaluation preparation.,12.0,,False,,2026-09-03 08:01:19.630
208,10,,status_change,Submissions closed: TB-2026-431,Bid submissions for Internet Services are now closed and the procurement is moving to evaluation preparation.,12.0,,False,,2026-09-03 08:01:19.670
209,11,,status_change,Submissions closed: TB-2026-431,Bid submissions for Internet Services are now closed and the procurement is moving to evaluation preparation.,12.0,,False,,2026-09-03 08:01:19.703
210,12,,status_change,Submissions closed: TB-2026-431,Bid submissions for Internet Services are now closed and the procurement is moving to evaluation preparation.,12.0,,False,,2026-09-03 08:01:19.733
211,15,,status_change,Submissions closed: TB-2026-431,Bid submissions for Internet Services are now closed and the procurement is moving to evaluation preparation.,12.0,,False,,2026-09-03 08:01:19.750
212,5,,evaluator_assignment,Assigned to TB-2026-431,"You were assigned to evaluate ""Internet Services"" (TB-2026-431) with scope: Both.",12.0,,False,2026-09-03 10:01:42.467,2026-09-03 08:01:28.493
213,1,,status_change,Procurement under evaluation: TB-2026-431,Bid submissions for Internet Services are now under evaluation.,12.0,,False,,2026-09-03 08:04:22.630
214,8,,status_change,Procurement under evaluation: TB-2026-431,Bid submissions for Internet Services are now under evaluation.,12.0,,True,,2026-09-03 08:04:22.650
215,9,,status_change,Procurement under evaluation: TB-2026-431,Bid submissions for Internet Services are now under evaluation.,12.0,,False,,2026-09-03 08:04:22.660
216,10,,status_change,Procurement under evaluation: TB-2026-431,Bid submissions for Internet Services are now under evaluation.,12.0,,False,,2026-09-03 08:04:22.667
217,11,,status_change,Procurement under evaluation: TB-2026-431,Bid submissions for Internet Services are now under evaluation.,12.0,,False,,2026-09-03 08:04:22.680
218,12,,status_change,Procurement under evaluation: TB-2026-431,Bid submissions for Internet Services are now under evaluation.,12.0,,False,,2026-09-03 08:04:22.680
219,15,,status_change,Procurement under evaluation: TB-2026-431,Bid submissions for Internet Services are now under evaluation.,12.0,,False,,2026-09-03 08:04:22.693
220,8,,award_published,Award Published: TB-2026-431,Your bid for Internet Services has been selected. The cooling-off period ends on 13 Sep 2026.,12.0,,True,,2026-09-03 08:08:06.293
221,2,,complaint_received,Complaint Received: TB-2026-431,Construction submitted a complaint for Internet Services.,12.0,,True,,2026-09-03 08:10:28.343
222,3,,complaint_received,Complaint Received: TB-2026-431,Construction submitted a complaint for Internet Services.,12.0,,True,,2026-09-03 08:10:28.377
223,16,,complaint_received,Complaint Received: TB-2026-431,Construction submitted a complaint for Internet Services.,12.0,,False,,2026-09-03 08:10:28.393
224,1,,status_change,Tender published: TB-2026-960,SUPPLY FO TABLES has been published and is now visible to registered bidders.,15.0,,False,,2026-09-07 19:15:25.317
225,8,,status_change,Tender published: TB-2026-960,SUPPLY FO TABLES has been published and is now visible to registered bidders.,15.0,,False,,2026-09-07 19:15:25.340
226,9,,status_change,Tender published: TB-2026-960,SUPPLY FO TABLES has been published and is now visible to registered bidders.,15.0,,False,,2026-09-07 19:15:25.353
227,10,,status_change,Tender published: TB-2026-960,SUPPLY FO TABLES has been published and is now visible to registered bidders.,15.0,,False,,2026-09-07 19:15:25.363
228,11,,status_change,Tender published: TB-2026-960,SUPPLY FO TABLES has been published and is now visible to registered bidders.,15.0,,False,,2026-09-07 19:15:25.373
229,12,,status_change,Tender published: TB-2026-960,SUPPLY FO TABLES has been published and is now visible to registered bidders.,15.0,,False,,2026-09-07 19:15:25.387
230,15,,status_change,Tender published: TB-2026-960,SUPPLY FO TABLES has been published and is now visible to registered bidders.,15.0,,False,,2026-09-07 19:15:25.403
231,1,,status_change,Submissions open: TB-2026-960,Bid submission is now open for SUPPLY FO TABLES. Deadline: 2026-09-09 03:02:00.,15.0,,False,,2026-09-07 19:15:26.860
232,8,,status_change,Submissions open: TB-2026-960,Bid submission is now open for SUPPLY FO TABLES. Deadline: 2026-09-09 03:02:00.,15.0,,False,,2026-09-07 19:15:26.880
233,9,,status_change,Submissions open: TB-2026-960,Bid submission is now open for SUPPLY FO TABLES. Deadline: 2026-09-09 03:02:00.,15.0,,False,,2026-09-07 19:15:26.897
234,10,,status_change,Submissions open: TB-2026-960,Bid submission is now open for SUPPLY FO TABLES. Deadline: 2026-09-09 03:02:00.,15.0,,False,,2026-09-07 19:15:26.907
235,11,,status_change,Submissions open: TB-2026-960,Bid submission is now open for SUPPLY FO TABLES. Deadline: 2026-09-09 03:02:00.,15.0,,False,,2026-09-07 19:15:26.923
236,12,,status_change,Submissions open: TB-2026-960,Bid submission is now open for SUPPLY FO TABLES. Deadline: 2026-09-09 03:02:00.,15.0,,False,,2026-09-07 19:15:26.940
237,15,,status_change,Submissions open: TB-2026-960,Bid submission is now open for SUPPLY FO TABLES. Deadline: 2026-09-09 03:02:00.,15.0,,False,,2026-09-07 19:15:26.963
238,2,,payment_submitted,Payment Proof Submitted: TB-2026-960,"Bidder Construction has submitted proof of payment (Ref: Allen Machona, Amount: BWP 299.83) for SUPPLY FO TABLES. Please review and verify.",15.0,,True,,2026-09-07 19:16:23.993
239,3,,payment_submitted,Payment Proof Submitted: TB-2026-960,"Bidder Construction has submitted proof of payment (Ref: Allen Machona, Amount: BWP 299.83) for SUPPLY FO TABLES. Please review and verify.",15.0,,True,,2026-09-07 19:16:24.027
240,16,,payment_submitted,Payment Proof Submitted: TB-2026-960,"Bidder Construction has submitted proof of payment (Ref: Allen Machona, Amount: BWP 299.83) for SUPPLY FO TABLES. Please review and verify.",15.0,,False,,2026-09-07 19:16:24.057
241,8,,payment_approved,Payment Approved — Tender Documents Unlocked (TB-2026-960),Your payment (Ref: Allen Machona) for SUPPLY FO TABLES has been verified and approved. You now have access to view and download the ITT document.,15.0,,False,2026-09-07 21:17:24.553,2026-09-07 19:17:19.950
242,1,,status_change,Submissions closed: TB-2026-960,Bid submissions for SUPPLY FO TABLES are now closed and the procurement is moving to evaluation preparation.,15.0,,False,,2026-09-07 19:28:38.060
243,8,,status_change,Submissions closed: TB-2026-960,Bid submissions for SUPPLY FO TABLES are now closed and the procurement is moving to evaluation preparation.,15.0,,False,,2026-09-07 19:28:38.087
244,9,,status_change,Submissions closed: TB-2026-960,Bid submissions for SUPPLY FO TABLES are now closed and the procurement is moving to evaluation preparation.,15.0,,False,,2026-09-07 19:28:38.103
245,10,,status_change,Submissions closed: TB-2026-960,Bid submissions for SUPPLY FO TABLES are now closed and the procurement is moving to evaluation preparation.,15.0,,False,,2026-09-07 19:28:38.123
246,11,,status_change,Submissions closed: TB-2026-960,Bid submissions for SUPPLY FO TABLES are now closed and the procurement is moving to evaluation preparation.,15.0,,False,,2026-09-07 19:28:38.140
247,12,,status_change,Submissions closed: TB-2026-960,Bid submissions for SUPPLY FO TABLES are now closed and the procurement is moving to evaluation preparation.,15.0,,False,,2026-09-07 19:28:38.157
248,15,,status_change,Submissions closed: TB-2026-960,Bid submissions for SUPPLY FO TABLES are now closed and the procurement is moving to evaluation preparation.,15.0,,False,,2026-09-07 19:28:38.177
249,5,,evaluator_assignment,Assigned to TB-2026-960,"You were assigned to evaluate ""SUPPLY FO TABLES"" (TB-2026-960) with scope: Technical only.",15.0,,False,2026-09-07 21:29:33.490,2026-09-07 19:29:29.307
250,5,,evaluator_assignment,Assigned to TB-2026-960,"You were assigned to evaluate ""SUPPLY FO TABLES"" (TB-2026-960) with scope: Single only (financial/commercial).",15.0,,False,2026-09-07 21:32:54.147,2026-09-07 19:32:49.443
251,1,,status_change,Procurement under evaluation: TB-2026-960,Bid submissions for SUPPLY FO TABLES are now under evaluation.,15.0,,False,,2026-09-07 19:35:57.930
252,8,,status_change,Procurement under evaluation: TB-2026-960,Bid submissions for SUPPLY FO TABLES are now under evaluation.,15.0,,False,,2026-09-07 19:35:57.963
253,9,,status_change,Procurement under evaluation: TB-2026-960,Bid submissions for SUPPLY FO TABLES are now under evaluation.,15.0,,False,,2026-09-07 19:35:57.980
254,10,,status_change,Procurement under evaluation: TB-2026-960,Bid submissions for SUPPLY FO TABLES are now under evaluation.,15.0,,False,,2026-09-07 19:35:58.000
255,11,,status_change,Procurement under evaluation: TB-2026-960,Bid submissions for SUPPLY FO TABLES are now under evaluation.,15.0,,False,,2026-09-07 19:35:58.017
256,12,,status_change,Procurement under evaluation: TB-2026-960,Bid submissions for SUPPLY FO TABLES are now under evaluation.,15.0,,False,,2026-09-07 19:35:58.033
257,15,,status_change,Procurement under evaluation: TB-2026-960,Bid submissions for SUPPLY FO TABLES are now under evaluation.,15.0,,False,,2026-09-07 19:35:58.050
258,8,,award_published,Award Published: TB-2026-960,Your bid for SUPPLY FO TABLES has been selected. The cooling-off period ends on 17 Sep 2026.,15.0,,False,,2026-09-07 19:39:48.307
259,6,,smartshare_access_granted,Procurement shared with you: TB-2026-960,David Tlou shared SUPPLY FO TABLES with you in SmartShare.,15.0,,False,,2026-09-07 19:45:19.953
260,6,,smartshare_access_revoked,SmartShare access revoked: TB-2026-960,Your access to SUPPLY FO TABLES has been revoked by David Tlou.,15.0,,False,,2026-09-07 19:45:49.050
261,2,,request_submitted,New procurement request from Thabo Mmutle,Thabo Mmutle (Ministry of Health) submitted a combined Form D & Form E request with justification. Review it in the Incoming Requests queue.,,,True,,2026-09-14 12:59:24.460
262,3,,request_submitted,New procurement request from Thabo Mmutle,Thabo Mmutle (Ministry of Health) submitted a combined Form D & Form E request with justification. Review it in the Incoming Requests queue.,,,True,,2026-09-14 12:59:24.490
263,4,,request_submitted,New procurement request from Thabo Mmutle,Thabo Mmutle (Ministry of Health) submitted a combined Form D & Form E request with justification. Review it in the Incoming Requests queue.,,,False,,2026-09-14 12:59:24.510
264,13,,request_submitted,New procurement request from Thabo Mmutle,Thabo Mmutle (Ministry of Health) submitted a combined Form D & Form E request with justification. Review it in the Incoming Requests queue.,,,False,,2026-09-14 12:59:24.523
265,14,,request_submitted,New procurement request from Thabo Mmutle,Thabo Mmutle (Ministry of Health) submitted a combined Form D & Form E request with justification. Review it in the Incoming Requests queue.,,,False,,2026-09-14 12:59:24.543
266,16,,request_submitted,New procurement request from Thabo Mmutle,Thabo Mmutle (Ministry of Health) submitted a combined Form D & Form E request with justification. Review it in the Incoming Requests queue.,,,False,,2026-09-14 12:59:24.563
267,17,,request_submitted,New procurement request from Thabo Mmutle,Thabo Mmutle (Ministry of Health) submitted a combined Form D & Form E request with justification. Review it in the Incoming Requests queue.,,,False,,2026-09-14 12:59:24.580
268,6,,request_converted,Your Form D & E request was converted (TB-2026-372),Your procurement request from Ministry of Health has been converted into procurement record TB-2026-372. Track it under Procurements.,,,False,2026-09-14 15:04:56.097,2026-09-14 13:04:50.160
269,1,,status_change,Tender published: TB-2026-372,SUPPLY OF SMART PHONES has been published and is now visible to registered bidders.,17.0,,False,,2026-09-14 13:05:24.753
270,8,,status_change,Tender published: TB-2026-372,SUPPLY OF SMART PHONES has been published and is now visible to registered bidders.,17.0,,False,,2026-09-14 13:05:24.847
271,9,,status_change,Tender published: TB-2026-372,SUPPLY OF SMART PHONES has been published and is now visible to registered bidders.,17.0,,False,,2026-09-14 13:05:24.880
272,10,,status_change,Tender published: TB-2026-372,SUPPLY OF SMART PHONES has been published and is now visible to registered bidders.,17.0,,False,,2026-09-14 13:05:24.927
273,11,,status_change,Tender published: TB-2026-372,SUPPLY OF SMART PHONES has been published and is now visible to registered bidders.,17.0,,False,,2026-09-14 13:05:24.970
274,12,,status_change,Tender published: TB-2026-372,SUPPLY OF SMART PHONES has been published and is now visible to registered bidders.,17.0,,False,,2026-09-14 13:05:25.020
275,15,,status_change,Tender published: TB-2026-372,SUPPLY OF SMART PHONES has been published and is now visible to registered bidders.,17.0,,False,,2026-09-14 13:05:25.043
276,18,,status_change,Tender published: TB-2026-372,SUPPLY OF SMART PHONES has been published and is now visible to registered bidders.,17.0,,False,,2026-09-14 13:05:25.063
277,1,,status_change,Submissions open: TB-2026-372,Bid submission is now open for SUPPLY OF SMART PHONES. Deadline: 2026-09-18 15:03:00.,17.0,,False,,2026-09-14 13:06:39.867
278,8,,status_change,Submissions open: TB-2026-372,Bid submission is now open for SUPPLY OF SMART PHONES. Deadline: 2026-09-18 15:03:00.,17.0,,False,,2026-09-14 13:06:39.897
279,9,,status_change,Submissions open: TB-2026-372,Bid submission is now open for SUPPLY OF SMART PHONES. Deadline: 2026-09-18 15:03:00.,17.0,,False,,2026-09-14 13:06:39.917
280,10,,status_change,Submissions open: TB-2026-372,Bid submission is now open for SUPPLY OF SMART PHONES. Deadline: 2026-09-18 15:03:00.,17.0,,False,,2026-09-14 13:06:39.937
281,11,,status_change,Submissions open: TB-2026-372,Bid submission is now open for SUPPLY OF SMART PHONES. Deadline: 2026-09-18 15:03:00.,17.0,,False,,2026-09-14 13:06:39.953
282,12,,status_change,Submissions open: TB-2026-372,Bid submission is now open for SUPPLY OF SMART PHONES. Deadline: 2026-09-18 15:03:00.,17.0,,False,,2026-09-14 13:06:39.983
283,15,,status_change,Submissions open: TB-2026-372,Bid submission is now open for SUPPLY OF SMART PHONES. Deadline: 2026-09-18 15:03:00.,17.0,,False,,2026-09-14 13:06:40.003
284,18,,status_change,Submissions open: TB-2026-372,Bid submission is now open for SUPPLY OF SMART PHONES. Deadline: 2026-09-18 15:03:00.,17.0,,False,,2026-09-14 13:06:40.017
285,2,,payment_submitted,Payment Proof Submitted: TB-2026-372,"Bidder Construction has submitted proof of payment (Ref: Allen Machona, Amount: BWP 150.00) for SUPPLY OF SMART PHONES. Please review and verify.",17.0,,True,,2026-09-14 13:08:22.540
286,3,,payment_submitted,Payment Proof Submitted: TB-2026-372,"Bidder Construction has submitted proof of payment (Ref: Allen Machona, Amount: BWP 150.00) for SUPPLY OF SMART PHONES. Please review and verify.",17.0,,True,,2026-09-14 13:08:22.603
287,16,,payment_submitted,Payment Proof Submitted: TB-2026-372,"Bidder Construction has submitted proof of payment (Ref: Allen Machona, Amount: BWP 150.00) for SUPPLY OF SMART PHONES. Please review and verify.",17.0,,False,,2026-09-14 13:08:22.667
288,8,,payment_approved,Payment Approved — Tender Documents Unlocked (TB-2026-372),Your payment (Ref: Allen Machona) for SUPPLY OF SMART PHONES has been verified and approved. You now have access to view and download the ITT document.,17.0,,False,2026-09-14 15:09:55.467,2026-09-14 13:09:50.437
289,1,,status_change,Submissions closed: TB-2026-372,Bid submissions for SUPPLY OF SMART PHONES are now closed and the procurement is moving to evaluation preparation.,17.0,,False,,2026-09-14 17:03:51.483
290,8,,status_change,Submissions closed: TB-2026-372,Bid submissions for SUPPLY OF SMART PHONES are now closed and the procurement is moving to evaluation preparation.,17.0,,False,,2026-09-14 17:03:51.503
291,9,,status_change,Submissions closed: TB-2026-372,Bid submissions for SUPPLY OF SMART PHONES are now closed and the procurement is moving to evaluation preparation.,17.0,,False,,2026-09-14 17:03:51.510
292,10,,status_change,Submissions closed: TB-2026-372,Bid submissions for SUPPLY OF SMART PHONES are now closed and the procurement is moving to evaluation preparation.,17.0,,False,,2026-09-14 17:03:51.533
293,11,,status_change,Submissions closed: TB-2026-372,Bid submissions for SUPPLY OF SMART PHONES are now closed and the procurement is moving to evaluation preparation.,17.0,,False,,2026-09-14 17:03:51.573
294,12,,status_change,Submissions closed: TB-2026-372,Bid submissions for SUPPLY OF SMART PHONES are now closed and the procurement is moving to evaluation preparation.,17.0,,False,,2026-09-14 17:03:51.620
295,15,,status_change,Submissions closed: TB-2026-372,Bid submissions for SUPPLY OF SMART PHONES are now closed and the procurement is moving to evaluation preparation.,17.0,,False,,2026-09-14 17:03:51.650
296,18,,status_change,Submissions closed: TB-2026-372,Bid submissions for SUPPLY OF SMART PHONES are now closed and the procurement is moving to evaluation preparation.,17.0,,False,,2026-09-14 17:03:51.687
297,1,,status_change,Tender published: TB-2026-703,SUPPLY WENA has been published and is now visible to registered bidders.,18.0,,False,,2026-09-14 17:06:39.223
298,8,,status_change,Tender published: TB-2026-703,SUPPLY WENA has been published and is now visible to registered bidders.,18.0,,False,,2026-09-14 17:06:39.357
299,9,,status_change,Tender published: TB-2026-703,SUPPLY WENA has been published and is now visible to registered bidders.,18.0,,False,,2026-09-14 17:06:39.403
300,10,,status_change,Tender published: TB-2026-703,SUPPLY WENA has been published and is now visible to registered bidders.,18.0,,False,,2026-09-14 17:06:39.423
301,11,,status_change,Tender published: TB-2026-703,SUPPLY WENA has been published and is now visible to registered bidders.,18.0,,False,,2026-09-14 17:06:39.470
302,12,,status_change,Tender published: TB-2026-703,SUPPLY WENA has been published and is now visible to registered bidders.,18.0,,False,,2026-09-14 17:06:39.510
303,15,,status_change,Tender published: TB-2026-703,SUPPLY WENA has been published and is now visible to registered bidders.,18.0,,False,,2026-09-14 17:06:39.543
304,18,,status_change,Tender published: TB-2026-703,SUPPLY WENA has been published and is now visible to registered bidders.,18.0,,False,,2026-09-14 17:06:39.557
305,1,,status_change,Submissions open: TB-2026-703,Bid submission is now open for SUPPLY WENA. Deadline: 2026-09-16 19:06:00.,18.0,,False,,2026-09-14 17:06:40.667
306,8,,status_change,Submissions open: TB-2026-703,Bid submission is now open for SUPPLY WENA. Deadline: 2026-09-16 19:06:00.,18.0,,False,,2026-09-14 17:06:40.723
307,9,,status_change,Submissions open: TB-2026-703,Bid submission is now open for SUPPLY WENA. Deadline: 2026-09-16 19:06:00.,18.0,,False,,2026-09-14 17:06:40.773
308,10,,status_change,Submissions open: TB-2026-703,Bid submission is now open for SUPPLY WENA. Deadline: 2026-09-16 19:06:00.,18.0,,False,,2026-09-14 17:06:40.817
309,11,,status_change,Submissions open: TB-2026-703,Bid submission is now open for SUPPLY WENA. Deadline: 2026-09-16 19:06:00.,18.0,,False,,2026-09-14 17:06:40.850
310,12,,status_change,Submissions open: TB-2026-703,Bid submission is now open for SUPPLY WENA. Deadline: 2026-09-16 19:06:00.,18.0,,False,,2026-09-14 17:06:40.883
311,15,,status_change,Submissions open: TB-2026-703,Bid submission is now open for SUPPLY WENA. Deadline: 2026-09-16 19:06:00.,18.0,,False,,2026-09-14 17:06:40.900
